train_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.train.txt
valid_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.valid.txt
logdir:./log_dir/yahoo.bsize201.epoch150.seqlen16.random.present0.5.partition2.hidden1024/
step:43001 source:(201, 18) loss:4.04445 lr:0.000001
step:43201 source:(201, 18) loss:4.11394 lr:0.000001
step:43401 source:(201, 18) loss:4.11842 lr:0.000001
step:43601 source:(201, 18) loss:4.15501 lr:0.000001
step:43801 source:(201, 18) loss:4.19129 lr:0.000001
step:44001 source:(201, 18) loss:4.0693 lr:0.000001
step:44201 source:(201, 18) loss:4.17602 lr:0.000001
step:44401 source:(201, 18) loss:4.1082 lr:0.000001
step:44601 source:(201, 18) loss:4.16033 lr:0.000001
step:44801 source:(201, 18) loss:4.14396 lr:0.000001
epoch:90 test_present_rate:0.5 test_bleu:41.89310073852539 template_bleu:41.11430644989014
step:45001 source:(201, 18) loss:4.18403 lr:0.000001
step:45201 source:(201, 18) loss:4.1623 lr:0.000001
step:45401 source:(201, 18) loss:4.13695 lr:0.000001
step:45601 source:(201, 18) loss:4.15239 lr:0.000001
step:45801 source:(201, 18) loss:4.16073 lr:0.000001
step:46001 source:(201, 18) loss:4.13565 lr:0.000001
step:46201 source:(201, 18) loss:4.15175 lr:0.000001
step:46401 source:(201, 18) loss:4.10333 lr:0.000001
step:46601 source:(201, 18) loss:4.08188 lr:0.000001
step:46801 source:(201, 18) loss:4.14593 lr:0.000001
step:47001 source:(201, 18) loss:4.15168 lr:0.000001
step:47201 source:(201, 18) loss:4.09249 lr:0.000001
epoch:95 test_present_rate:0.5 test_bleu:42.04718470573425 template_bleu:41.00189805030823
step:47401 source:(201, 18) loss:4.10183 lr:0.000001
step:47601 source:(201, 18) loss:4.14572 lr:0.000001
step:47801 source:(201, 18) loss:4.11814 lr:0.000001
step:48001 source:(201, 18) loss:4.20573 lr:0.000001
step:48201 source:(201, 18) loss:4.14042 lr:0.000001
step:48401 source:(201, 18) loss:4.17978 lr:0.000001
step:48601 source:(201, 18) loss:4.16899 lr:0.000001
step:48801 source:(201, 18) loss:4.1643 lr:0.000001
step:49001 source:(201, 18) loss:4.17052 lr:0.000001
step:49201 source:(201, 18) loss:4.14331 lr:0.000001
step:49401 source:(201, 18) loss:4.16098 lr:0.000001
step:49601 source:(201, 18) loss:4.07566 lr:0.000001
epoch:100 test_present_rate:0.5 test_bleu:42.44893193244934 template_bleu:41.27800166606903
step:49801 source:(201, 18) loss:4.12907 lr:0.000001
step:50001 source:(201, 18) loss:4.0939 lr:0.000001
step:50201 source:(201, 18) loss:4.16359 lr:0.000001
step:50401 source:(201, 18) loss:4.1535 lr:0.000001
step:50601 source:(201, 18) loss:4.15786 lr:0.000001
step:50801 source:(201, 18) loss:4.19666 lr:0.000001
step:51001 source:(201, 18) loss:4.0872 lr:0.000001
step:51201 source:(201, 18) loss:4.13049 lr:0.000001
step:51401 source:(201, 18) loss:4.13159 lr:0.000001
step:51601 source:(201, 18) loss:4.17199 lr:0.000001
step:51801 source:(201, 18) loss:4.19584 lr:0.000001
step:52001 source:(201, 18) loss:4.17587 lr:0.000001
step:52201 source:(201, 18) loss:4.10464 lr:0.000001
epoch:105 test_present_rate:0.5 test_bleu:42.31258034706116 template_bleu:41.27097427845001
step:52401 source:(201, 18) loss:4.16413 lr:0.000001
step:52601 source:(201, 18) loss:4.14169 lr:0.000001
step:52801 source:(201, 18) loss:4.25469 lr:0.000001
step:53001 source:(201, 18) loss:4.11109 lr:0.000001
step:53201 source:(201, 18) loss:4.20765 lr:0.000001
step:53401 source:(201, 18) loss:4.16076 lr:0.000001
step:53601 source:(201, 18) loss:4.17584 lr:0.000001
step:53801 source:(201, 18) loss:4.14859 lr:0.000001
step:54001 source:(201, 18) loss:4.16318 lr:0.000001
step:54201 source:(201, 18) loss:4.17332 lr:0.000001
step:54401 source:(201, 18) loss:4.13053 lr:0.000001
step:54601 source:(201, 18) loss:4.18045 lr:0.000001
epoch:110 test_present_rate:0.5 test_bleu:42.388370633125305 template_bleu:41.32329523563385
step:54801 source:(201, 18) loss:4.14293 lr:0.000001
step:55001 source:(201, 18) loss:4.08877 lr:0.000001
step:55201 source:(201, 18) loss:4.12201 lr:0.000001
step:55401 source:(201, 18) loss:4.2021 lr:0.000001
step:55601 source:(201, 18) loss:4.10273 lr:0.000001
step:55801 source:(201, 18) loss:4.08256 lr:0.000001
step:56001 source:(201, 18) loss:4.13277 lr:0.000001
step:56201 source:(201, 18) loss:4.17794 lr:0.000001
step:56401 source:(201, 18) loss:4.08381 lr:0.000001
step:56601 source:(201, 18) loss:4.09999 lr:0.000001
step:56801 source:(201, 18) loss:4.0993 lr:0.000001
step:57001 source:(201, 18) loss:4.1854 lr:0.000001
step:57201 source:(201, 18) loss:4.12952 lr:0.000001
epoch:115 test_present_rate:0.5 test_bleu:42.46389865875244 template_bleu:41.24888777732849
step:57401 source:(201, 18) loss:4.14387 lr:0.000001
step:57601 source:(201, 18) loss:4.11322 lr:0.000001
step:57801 source:(201, 18) loss:4.18224 lr:0.000001
step:58001 source:(201, 18) loss:4.16197 lr:0.000001
step:58201 source:(201, 18) loss:4.15147 lr:0.000001
step:58401 source:(201, 18) loss:4.12923 lr:0.000001
step:58601 source:(201, 18) loss:4.11377 lr:0.000001
step:58801 source:(201, 18) loss:4.229 lr:0.000001
step:59001 source:(201, 18) loss:4.144 lr:0.000001
step:59201 source:(201, 18) loss:4.11747 lr:0.000001
step:59401 source:(201, 18) loss:4.13644 lr:0.000001
step:59601 source:(201, 18) loss:4.11099 lr:0.000001
epoch:120 test_present_rate:0.5 test_bleu:42.446792125701904 template_bleu:41.30638837814331
step:59801 source:(201, 18) loss:4.15348 lr:0.000001
step:60001 source:(201, 18) loss:4.07873 lr:0.000001
step:60201 source:(201, 18) loss:4.10854 lr:0.000001
step:60401 source:(201, 18) loss:4.13208 lr:0.000001
step:60601 source:(201, 18) loss:4.11438 lr:0.000001
step:60801 source:(201, 18) loss:4.14565 lr:0.000000
step:61001 source:(201, 18) loss:4.0798 lr:0.000000
step:61201 source:(201, 18) loss:4.14242 lr:0.000000
step:61401 source:(201, 18) loss:4.12518 lr:0.000000
step:61601 source:(201, 18) loss:4.09631 lr:0.000000
step:61801 source:(201, 18) loss:4.12162 lr:0.000000
step:62001 source:(201, 18) loss:4.17781 lr:0.000000
step:62201 source:(201, 18) loss:4.10864 lr:0.000000
epoch:125 test_present_rate:0.5 test_bleu:42.15729236602783 template_bleu:41.07604622840881
step:62401 source:(201, 18) loss:4.16777 lr:0.000000
step:62601 source:(201, 18) loss:4.14127 lr:0.000000
step:62801 source:(201, 18) loss:4.18643 lr:0.000000
step:63001 source:(201, 18) loss:4.09905 lr:0.000000
step:63201 source:(201, 18) loss:4.09203 lr:0.000000
step:63401 source:(201, 18) loss:4.12969 lr:0.000000
step:63601 source:(201, 18) loss:4.12088 lr:0.000000
